City,State,Country,Occurred,Lon,Lat,Shape,Summary,Media,Explanation
Wichita,KS,USA,9/9/20014/14/20274/27/19812/21/19694/26/19744/9/19334/24/201311/13/20204/23/20204/24/20204/23/20024/19/20281/13/20184/10/201411/25/20054/1/19908/28/19994/5/193110/15/20074/27/19824/7/19924/4/20034/14/20278/17/20034/19/20015/30/202012/1/200110/6/19995/22/20034/15/202510/13/20009/29/20002/15/20018/30/20064/3/19904/27/19814/26/19934/16/20044/18/20023/8/19984/23/198112/3/20217/15/20201/11/19804/23/201610/26/200510/8/20234/25/19313/11/200710/9/20093/3/20202/28/201910/13/20234/28/20204/12/20284/3/19794/12/19724/14/19723/28/20205/27/19974/3/19634/8/19473/12/20134/30/20214/4/20084/18/20098/23/20193/14/20014/16/20094/15/20204/11/19603/14/20086/12/19994/20/19976/11/20045/1/20037/23/20227/15/20044/14/19971/8/20034/14/19724/6/19854/15/19383/4/19994/26/20224/19/20276/10/20068/6/19971/7/20237/15/20004/28/19384/16/19576/1/19944/18/20298/15/20094/5/19316/27/200211/13/20195/29/20187/14/20201/7/20214/1/19912/6/19515/28/20024/6/19344/28/193510/31/19967/4/19911/3/20199/4/20054/17/19882/24/20222/5/20185/22/20054/18/202411/14/20074/5/19449/25/20194/9/20125/11/19991/4/20015/17/20074/19/19384/23/20274/17/19447/25/200210/22/20032/18/20224/23/20154/23/19527/1/20097/29/20064/10/19658/22/200311/2/2020,0.0,0.0,CigarSphereOtherOvalOrbFormationChangingFormationCigarOtherLightLightFormationLightCigarTeardropCigarOvalFormationOtherLightOvalSphereCigarTriangleOvalFormationLightSphereLightOtherLightFlashDiamondDiamondCircleLightLightFormationCylinderOrbCircleLightCigarOtherLightOrbDiamondTriangleOtherCircleRectangleLightFormationOtherSphereLightTriangleCircleLightFireballTriangleCircleLightTriangleTriangleTriangleOtherRectangleLightCylinderCigarCylinderOtherLightTriangleOrbOtherTriangleFlashTriangleSphereDiskDiskOrbRectangleTeardropLightTriangleOtherFlashLightOvalCylinderOtherOvalTeardropFlashOrbLightCircleTriangleCircleTriangleEggDiskLightDiskTriangleConeCircleCigarCigarSphereLightTriangleCylinderSphereLightLightCircleOtherLightTriangleCylinderFormationCrossFormationChangingLightCigarOvalLightOtherCigar,"looked like cigar on a still frame from the weather cam.Orange pulsating sphere over Wichita, KS.2 objects that look like stars moving erratically and stopping abruptly. ((anonymous report))MADE ONY A HUMMING SOUND EVEN WHEN IT TOOK OFF.Baffling Green Orb In the Skies Of Wichita KansasAbout 25 bright red lights west of WichitaOne light became fourBlack formation that gyrated into different S shapes.While driving home, I saw 3 cars that were in front of me on a 2 lane road swerve as if to avoid hitting something on the railroad tracI noticed an object that had emerald green lights over Kellogg and it was going W and stopped and started going E.Very bright white/bluish light, weaves left and right, moves a tad and stops, then repeats.Meteor type object that made a 180 degree change in direction at amazing speed.I was driving with my 3 kids when we seen 4 bright red lights flying in the sky. They were in a triangular shape at first and then chanFive blinking lights in diamond shape moving from one side of sky to the other.aliens speak german???Orange teardrop-shape craftoblongular type object in western sky. appeared to be heading south, then stopped for a long period of time and sped off northwestardl((HOAX??)) Green round ball flying through the sky2 formations of 5 lights and 3 lights E and S of Wichita, KS same night within 10 min.A brown round shape falling straight down from the sky. Fell straight down with a white vapor trail behind it. I was driving and lDim slow moving ball of light suddenly very bright white turning 90Â° and shooting straight up.UFO sighting wichita kansas aug 13 2010 2 crafts amber colorMoving across the sky .. Orange sphere .. running totally silentcigar shaped ufoHi, I was heading to school Friday morning about 6:00 am 9 19 2014. Well just as I got on k96 heading east I seen a bright light way ouWas out relaxing on the deck and saw a vertical oval shaped cloud like formation descending in the West horizon. It had a distinct vapoFormation of 18 to 20 bright objects leaving contrails in Wichita KansasI cannot call this a report of a flying object...it is more a report of a light in the sky. I was standing in my front yard, facing SouSphere shaped and bright light, bopping up and down moving at the same speed as the airplane I was in.First saw object that have seen on two previous occassions in the past week. It was a bright light that appeared high in the sky.Did not see a craft, just a bursting brilliant meteor shower, several chunks of debris came from it. This was a natural phenomenon. LI observed a very high-flying light that in no way resembled an aircraft, satellite, weather balloon or other eaxily explaine phenomenaGlowing Green SKY MIRAfter my evening run I was standing in my back yard and stretching. As I was stretching I noticed movement in the sky. At first I thougQuiet slow moving craft with red , blue and orange lights that dissapeared in the night skyOrange balls of light in the sky. ((anonymous report))My father and I are in my van with my children. He is driving and I'm the passenger seat. We are going north on Broadway (Aka Old RouteVery fast, high altitude light traveling from the west to the east.Three bright lights moving like a snake across the sky.On lunch break, heading east in car. Stopped at light, saw object in distance above the horizon. An airliner was heading south, away frWe all looked and saw an airplane leaving a contrail lit up by the rising sun.We saw a huge circle and then it vanishedSitting on patio one us seen a light travel across the sky at a steady speed traveling south to north. All of us watched it continue noCigar-shaped, city-block long, silent, super-slow forward moving and descending, three red lights, blotted out the stars w/black.2 flashing objects shooting or flashing lights at each other and two more meeting them and flashing amd then leavingLight near Witchita, KS15-20 clear, metallic orbs gathered at tree line, pulsed light in unison, left together, totally silent and disappeared.Bright white star like with alternating red and green light in center. ((NUFORC Note: ""Twinkling"" stars?? PD))I was lying on my pool deck when out of my peripheral vision I saw three lights, about the orange glow of a cigarette and maybe 1ft. diBoomarang shaped faint and big and fast no sound.I was headed East on West Central when I looked in my rearview mirror in the sky was a red ball falling. Then a smaller red ball brokeHidden by clouds.A bright light seemed to be descending with a plume constantly around it and then a large halo plume emitted before heading eastward.Saw a bunch of round bright lights in formation across the whole sky..((Starlink satellites??)Boomer rang Objects!10 sphere objects over wichita ks municiple airportRed lights over wichtia 12/29/2012.Triangular shaped light formation.Was walking my dog. And I'm always looking up into the sky. There was a light cloud with lighs streaking through it. It was weird lightBefore you read this you should think. Do you beleive?4 fireballs streak across WIchita Ks July 4th 2010Saw a bright tear-like triangular shape in the sky that did not move for more than 30 minutes. ((NUFORC Note: Jupiter? PD))Massive fleet of amber green spheres flying in odd formation over Wichita, Kansas.Not a shooting star or an airplane.Black triangular/stealth shaped craft, white lights on craft made V-shape, craft appeared to move slowly, hover.triangle with green lights and black outer shell over wichita.Driving home with dinner and look over the tree line. Looked like 10-15000 feet moving real fast. ((anonymous report))Very Bright Fireball I was driving to work along 47th street, just south of McConnel AFB, aroung 5:30 in the morning. I usually observeOn the night of Nov. 30 and Dec. 1 at 4:30 in the morning I woke up and had to use the restroom. I am 70 years old so at my age I cannoLine of lights equally spaced traveling from the north to south ((Starlink satellites?))My wife and I were driving to a dinner event when she saw them in the North West Sky for about 30 sec. They were not moving, just sittLarge object observed during the day over Wichita, KS.IT DISAPPEARED INTO THE VOIDI do not know the exact date this event took place. It is currently April 4, 2018. It happened a couple of years ago but I still remembLight blue object traveling at unnatural speed across eastern sky.My friend ((name deleted)) and I were at a graduation party at a friend's house in Valley Center (Just a little NE of Wichita).Red/green/white from south to north of entire sky in 6 seconds.four objects moved to high and fast to be anything human((HOAX?? PROFANITY)) Four bright white horizontal lights turned into a triangle with a red and irane light.Flashing light keeps pace with commercial aircraft going dark and light again like a sparkler or roman candle.It was 5 fiery red balls of light shaped in a triangle. They slowly came on amd was very bright. Lasted around 5 seconds.Looking east about 3 miles over the airforce base i watched a small sphere make small sudden movements then shoot out to the southeast.Object with big bright white lights, and smaller, red, white, and blue lights hovering in the sky.A silver disk seen hovering over Mc Connel AFBA white orb appeared in the sky, stationary for a bit, then disappeared.Low in sky, rectangle craft, grey, red lights on back, 2 small wings underneath, sounded like a plane taking off.3 pulsing , flashing lights in KsLights hanging in sky northeast of homeI went outside, looked north, saw one orange light start to move then another appearing to do the same, shortly after both fading.Strange, unlit object on a low, straight path over city.There was a flashing light that was to fast and bright to be a star and it was moving around at different speeds.Bright white lights moving around south west Wichita just above cloud cover.Circle lights in diamond formation, heading east then dispersing North, East and South. Late evening. ((anonymous report))Silver ""pool noodle"" high in the daytime sky, moving slowly and turning as if powered. Disappeared quickly.I photograph light balls and obj.s in sky every night lately. ((NUFORC Note: Probably celestial bodies, we suspect. PD))Green round ball flying through the skyUFO sighted at 9pm cst flying due north at approx. 100-200 mph inverted cone 3'-5' diameter approx. 400' up in the sky, with no sound.I was driving on 400 freeway in Wichita Kansas then some lights caught my attention. At first I thought it was a plane but the lights wTwo bright perfect circle orbs operating perpendicular to each other with exact movement, direction, and speed.The fasted object Iâ€™ve ever seen in the sky!We have submitted the video my husband took tonight in Wichita. There were 3 circular objects hovering and quickly moving. Please see vThree orange lights07/1956 / 1:15 Wichita KS Circle 2:5 min. Large light hovers - Small light separates shoot off fast - Lge followsA triangle shaped ship with three lights flew over head and changed directions without changing positionMy neighbors and I were on our way to work. As we were leaving our garages a huge light was seen by Scott, my next door neighbor. He yeI was driving and spotted 3 objects slowly moving across the sky. They were not drones. They were to big to be drones. They flew in a cAnother report of the 3 flashing lights in the sky Halloween '96It was summer, I had my dauther who is now 17. I was at my father in law house looking trought the back door, wich has an open view soTriangular object glides over car while driving outside of town.Cone-shaped light that changes colorsA circular, well lit craft accelerated and disappeared.I need someone to call me he won't leave me an my dog alone because I have proofGreen cigar shaped UFO across Wichita sky.Sphere shaped and bright light, bopping up and down moving at the same speed as the airplane I was in.1/2 mile straight east of McConnel AFB Wichita. Round SILENT solid dark, round, red object moved straight north from straight south noIt was about 11:00 pm I was outside smoking a cigarette because I donâ€™t smoke inside. I was talking to my spouse and I looked up becausCylinder shaped object sighted above Wichita, KSobject manuvering in a lightning stormRed light dropping balls of light.The sky was still blue. I noticed several commercial airliners in the sky. In front of one there was a star-like object.nonedream seemed so real upside down frying pan ufo in 1980s . 500 Lights On Object0: YesBright rainbow colored flashing star that moved east.I was on my porch looking to the north at the stars. Low just above my roof line I saw a fast moving, dim set of lights moving east toStationary cylinder object lights up sky and rockets out of sight.White dim lights in formation similar to constallation.Cross Shape UFO Seen Wichita,ks and then vanishd.I was taking photo of moon . I just discovered the streaks in the photo afterwardsBright white orb maintaining position to the north west position of waxing moon in daytime (November 7, 2015)Two fast moving lights in the night sky.Long silver and blue black craft.UFO over Wichita Kansas, at around 18:00 hr on Saturday July 29th 2006Bright strange green/blue spark emitting object seen over Wichita Ks""Stars"" appear to move.My mother and I were out running errands in West Wichita, on Interstate 235 going south just south of Zoo Blvd. We saw 2 fighter type j",YYY,Rocket
Wichita (Goddard & Towns West),KS,USA,1/8/2008,0.0,0.0,Other,"Power outages darken west Wichita and points west on the morning of January 8, 2008",0,0
Wichita County,TX,USA,8/27/2008,0.0,0.0,Diamond,"On Saturday evening, 27 Sep 08 between the hours of 7:00 â€“ 8:15 P.M., my wife and I noticed an unknown object emitting an extremely bri",0,0
Wichita Falls,TX,USA,4/6/19353/25/20084/17/19754/14/19537/28/20014/10/20053/26/19404/18/20084/18/19394/13/19344/22/19322/18/20214/13/19325/2/20197/16/200811/8/20064/13/193310/29/200612/6/20018/10/20075/1/20198/30/202111/1/200611/26/20034/3/20088/10/20027/4/20077/4/20079/8/20033/22/2023,0.0,0.0,CylinderChangingChangingLightTriangleLightOvalDiamondSphereFlashDiamondLightLightCircleOtherLightOrbFireballOtherCigarOrbDiamondRectangleChevronChangingDiskLightLightSphereOrb,"Cylinder shaped craft in Wichita Falls, TX. Faded away...edit dateTwo flying, spiraling white lights disappear into the night, Wichita Falls, TexasClusters of reddish orange lights.sighting of 15 to 20 white trangles in early morning hours of 7-28 01over texasObject is twice as bright as Venus in my Western sky, 4 of the last 10 or 12 nights for 30 minutes hovering, slowly moves W. from site.One sunny afternoon I saw a flat bottom thick gray disk slowly moving east observing this over a minute.Red and green object that didn't move like a plane or helicopterLarge green light moving incredibly fast.Yellow orange small orb.Disappeared and produced double ring of trianglar lights in the visible spectrum. ((anonymous report))Blue comet like object in the daytime sky.White and orange and seems to evade the military jets that do there night training at the air base near here.A little orange light movings as if a fairy was hovering over your head. ((NUFORC Note: Possible sighting of a planet?? PD))Saw a Bird Shaped UFO flying towards Dallas, no noiseI steady no blink Bright Plane Light goes one direction, sways back, then Drops and sways like a ZYellowish orange traveled slowly.The ufo looked like a falling star at first,but was moving slower,then it changed direction towards the sky,then dissapered from sight.weird thing in texasLiquid UFOWhite light seen flying at a speed similar to a plane that suddenly changed directions ((Starlink satellites?))Walked outside.. didn't think much of it with stars & nighttime sorties near AFB. But sat out there are what appeared as a star.. thissmall red rectangle in texasChevron shaped object observed over Wichita Falls, TX.UFO'S Seen in Wichita Falls, Texas/Sheppard AFB area April 3, 2008At a camp we saw a flying object that was a circle and it had lights all a round it with one changeing color light in the middle.White light in eastern Texas sky flying south and dissapearing...@8 seconds. ((NUFORC Note: Flare from Iridium satellite? PD))I went to ; object was Iridium satellite #42.OBJECTS DANCING AROUND EACH OTHERDaughter and I looking at stars before bed. Our location is a royal area, can see quite a few stars.",0,0
Wichita Falls (Sheppard AFB),TX,USA,11/23/1997,0.0,0.0,Light,A bright green light appeared low on the horizon. Made a arc movement from the northern horizon up about 15 degrees and went down over,0,0
Wichita/Mulvane,KS,USA,5/22/2003,0.0,0.0,Other,"a ""star"" was moving fast, but not too fast in a telescope.",0,0
Wichita/Rose Hill,KS,USA,10/20/1996,0.0,0.0,Light,While driving observed 3 parallel bright red lights lighting in turn from left to right. These covered sizable area of night sky. Small,0,0
Wickenburg,AZ,USA,4/1/19498/1/20084/15/19804/29/20044/15/19704/18/19998/15/20024/24/19763/17/19974/6/20105/29/20044/29/20044/8/19554/25/20065/18/2009,0.0,0.0,CigarSphereLightDiskFireballCircleLightRectangleLightLightLightDiskTriangleCircleSphere,"Four cigar shapped lights appeared in a fire orange color, one then three more then changed formation and moved NNE bound.((HOAX??)) Fluorescent blue sphere going 3 seconds per mile, scratched the mountain sparks occurred and disappeared.My husband, 9yr. old daughter were in our truck heading to Las Vegas from Phoenix. We were on highway 93, heading north just through Wthis object was disc shaped and appeared to be turning while syaying in the same spot. It was orange and appeared to be sending beams o10-15 Orange â€œFireballs,â€ appearing and disappearing and moving about in the evening sky for the last 3 nights in a rowâ€¦4 bright amber lights.Three lights over central Arizona desert at work in the darkness.I live in an airpark a few miles northwest of the town of Wickenburg, AZ. I have a game camera set up to monitor traffic.A bright, silent, white circular light hovered for about 20 minutes and then sped off and disappeared.5 bright lights up in the atmosphere.We were out camping and riding quads again over the Memorial day weekend. We were northeast of Wickenburg,Az about ten or twelve milesobserved an orange disc shaped object pointed at an angle to the ground, my brother was asking me what direction it was pointed and whaTriangle lights2 orange lights in the sky stayed stationary and disappered and reaperedyesterday's sighting has made me a believer",0,0
Wickenburg (near),AZ,USA,11/11/1979,0.0,0.0,Light,"Orange ball bouncing up and down, side to side. Changed to green and a few other colors.",0,0
Wickenburg/Kingman (between),AZ,USA,7/25/2008,0.0,0.0,Other,AZ near Kingman 20 minutes white orbs in a row in the sky,0,0
Wickieup,AZ,USA,4/24/1963,0.0,0.0,Formation,Cluster of small white/silver objects in the daytime sky.,0,0
Wickieup (south of),AZ,USA,4/24/1931,0.0,0.0,Formation,"Four bright lights over Wickieup, AZ.",0,0
Wickiup,AZ,USA,4/25/200110/24/2003,0.0,0.0,LightTriangle,mysterious lights in the desert night sky somewhere between Kingman and Phoenix Arizona.The triangular craft reminded me of the one seen over phoenix a few years ago.,0,0
Wickiup (the closest city would be),AZ,USA,4/3/1998,0.0,0.0,Other,"A series of green lights, in the shape of a paralegram, came out of the east-south east, and headed off into the west-northwest. It was",0,0
Wickliff,OH,USA,4/3/1963,0.0,0.0,Fireball,Possible flares attached to balloons,0,0
Wickliffe,KY,USA,7/13/20201/28/20061/28/20064/25/1965,0.0,0.0,OtherOvalOvalDisk,"At approximately 2100 hours on July 13th myself and three other witnesses Observed A White orange ball of ligh, this ball of light wasI viewed one elongated wide oval shape with a cloud-like color heading North at altitude 15-20K feet then stopping behind clouds.Oval shaped UFO disapeared into the first of two long clouds in clear blue skies.I was night swimming with my daughters and we talked about ufos. I remember seeing a guy pray on youtube and ufos appeared and as iv ha",0,0
Wickliffe,OH,USA,4/11/1940,0.0,0.0,Light,Circular light pattern over Lake Erie flying straight up toward sky eventually disappearing,0,0
Wicksburg,AL,USA,4/23/2010,0.0,0.0,Light,"While on the interstate, I saw a bright light that resembled a planet.",0,0
Wicomico,VA,USA,3/17/2009,0.0,0.0,Orb,"A large orange orb moved quickly out of the Northwest then turned south, slowed down and eventually faded away.",0,0
Wiconisco,PA,USA,12/2/2002,0.0,0.0,Circle,A blue round light that had a blue tail and moved extreamly fast.,0,0
Wide Ruins,AZ,USA,10/1/2006,0.0,0.0,Cylinder,"This event happened on the Navajo Reservation. The object flew close to the ground. It changed colors (blue, green, and yellow)while",0,0
Widefield,CO,USA,4/12/1935,0.0,0.0,Light,"My daughter and I both know the bright moving lights lined up some turned red , some lined up could not be planes or stars.",0,0
Wikieup,AZ,USA,10/22/20036/11/2020,0.0,0.0,FormationLight,"UFO ENCOUNTER IN ARIZONADriving my 18 wheeler 15 miles south of Wikieup, AZ, headed south, I noticed to my left in the darkness a blinking light above the moun",0,0
Wikieup/Kingman,AZ,USA,5/25/2009,0.0,0.0,Flash,"Around 3:30 hours, a bright flash of light ascended, as it ascended the intensity of the light grew until it was very bright, then vani",0,0
Wikieup/Nothing (between),AZ,USA,4/3/1946,0.0,0.0,Diamond,"Reddish orange objects under the moon between nothing, az and wikieup, az at around midnight",0,0
Wikieup/Wickenburg,AZ,USA,4/3/1937,0.0,0.0,Oval,Large Amber Lights Circling Eachother,0,0
Wikieup/Wickenburg (enroute),AZ,USA,4/16/2003,0.0,0.0,Other,golden orange lights seen on and off for about 45 min in arizona on wed. 14 april 2003 1 to 7 lights seen at a time,0,0
Wikitravel,HI,USA,1/1/2005,0.0,0.0,Diamond,this all happened in one little section.,0,0
Wikiup,AZ,USA,3/20/20214/21/2029,0.0,0.0,FireballOrb,"Several red fireball lights, fading in and out of view on the horizon, with occasional white explosive lights.Drove past 3 silver orbs floating on side of mountain.",0,0
Wilber-By-the-Sea,FL,USA,9/4/2022,0.0,0.0,Fireball,We heard a low intermittent unexplained rumble then a bright fireball took off headed away from us.,0,0
Wilberforce,OH,USA,9/20/1995,0.0,0.0,Oval,Over 40 passengers!,0,0
Wilbraham,MA,USA,4/14/19963/26/20094/12/19994/7/19444/13/1977,0.0,0.0,OvalOvalOtherOvalFireball,"Bright oval craft size of a large airplane with Fluorescent lights rotating slowly and moving unevenly then lowered into woodsRed light moving object turns into white light stationary star like object.Are there LED powered spotlights?Round object seen rising above tree line with green lights moving in circular motion with search light.Two orange, white, & red flare type objects in a semi-circular pattern overhead made seven passes",0,0
Wilbur,WA,USA,3/26/20202/27/2001,0.0,0.0,OtherCircle,A string of lights in the sky moving in the same direction at about the same distance apart. ((Starlink satellites))Circle of non rotating lights heading E to W over grand coulee dam,0,0
Wilburton,OK,USA,4/11/19343/12/19604/25/1994,0.0,0.0,LightOtherFlash,"Large, very bright orange light seen close in Wilburton, OK.WE SAW AN OBJECT THAT LOOKED LIKE THE WAHINGTON MONUMENT MOVE VERY SLOWLY ACROSS THE SKYSeen whole sky dim flashes that came in quick pairs several times during the night. None of them were seen at the same time as a meteo",0,0
Wilcox,AZ,USA,4/10/19516/28/1997,0.0,0.0,RectangleCylinder,"Cluster, lights appear and disappear, small white rectanglehovering cylinder object",0,0
Wilcox (near),AZ,USA,1/3/2020,0.0,0.0,Light,Bright light travels 90 degrees at high rate of speed,0,0
Wilcox/Benson (Between),AZ,USA,2/24/2002,0.0,0.0,Oval,4 lights moving at high rate of speed coming out of Texas Canon North of Fort Huachuca.,0,0
Wild Rose,WI,USA,11/25/2019,0.0,0.0,Orb,2 sphere orbs of light low in the sky side by side they seemed to disappear and reappear in the same spot photos will occupy this repor,0,0
Wilder,ID,USA,7/8/2019,0.0,0.0,Orb,Moving east Northeast along the Boise River. At a very slow flight. Pearl in color orb.,0,0
Wilderness,WV,USA,1/1/1944,0.0,0.0,Disk,Two related reports of possible predecessor to Roswell incident,0,0
Wilderness (near western MD),WV,USA,1/1/1944,0.0,0.0,Disk,US fighter planes shoot down pre Roswell UFO then military scour crash site & bury UFO remains at wilderness site,0,0
Wilderness State Park,MI,USA,7/9/2005,0.0,0.0,Light,While sitting on the beach of lake michigan (looking west) we saw a light moving slowly from the horizon in a straight line towards 12:,0,0
